order_id,customer_id,order_status,order_date,required_date,shipped_date,store_id,staff_id
3490,6757,Shipped,10/16/2018,5/27/2018,10/16/2018,6,86
3491,5602,Pending,10/18/2023,1/9/2019,10/18/2023,8,179
3492,4257,Shipped,4/25/2019,1/25/2021,4/25/2019,17,115
3493,6820,Cancelled,9/10/2023,4/28/2021,9/10/2023,7,8
3494,9558,Cancelled,1/30/2022,10/20/2022,1/30/2022,48,147
3495,1664,Shipped,6/11/2023,10/3/2020,6/11/2023,23,37
3496,3480,Shipped,1/18/2018,9/3/2020,1/18/2018,1,109
3497,319,Shipped,7/3/2018,8/12/2021,7/3/2018,48,126
3498,4805,Cancelled,5/27/2020,9/22/2021,5/27/2020,47,139
3499,1213,Shipped,3/24/2019,11/17/2023,3/24/2019,2,40
3500,701,Cancelled,9/16/2023,12/25/2020,9/16/2023,47,154
3501,5112,Shipped,9/12/2022,2/24/2018,9/12/2022,21,13
3502,3805,Shipped,3/28/2023,8/29/2018,3/28/2023,21,14
3503,5983,Shipped,6/17/2023,2/9/2023,6/17/2023,12,116
3504,16,Cancelled,9/26/2022,6/11/2022,9/26/2022,27,35
3505,7761,Pending,10/7/2021,3/22/2018,10/7/2021,49,36
3506,7798,Pending,7/10/2022,11/22/2022,7/10/2022,49,190
3507,8788,Shipped,7/23/2021,2/27/2021,7/23/2021,35,157
3508,5808,Shipped,7/13/2021,8/8/2022,7/13/2021,38,22
3509,8399,Pending,4/15/2022,9/4/2018,4/15/2022,48,161
3510,9927,Shipped,12/30/2022,6/14/2018,12/30/2022,15,166
3511,8958,Cancelled,8/23/2019,9/9/2020,8/23/2019,50,17
3512,3184,Pending,1/14/2021,10/3/2018,1/14/2021,5,31
3513,3072,Cancelled,5/1/2019,3/7/2019,5/1/2019,9,167
3514,6030,Pending,1/22/2023,7/2/2021,1/22/2023,11,187
3515,9952,Pending,11/18/2020,10/17/2018,11/18/2020,29,95
3516,5408,Cancelled,11/28/2019,5/13/2023,11/28/2019,19,134
3517,5537,Shipped,12/19/2020,7/12/2021,12/19/2020,46,109
3518,5845,Pending,9/6/2019,2/14/2021,9/6/2019,9,184
3519,3650,Shipped,6/19/2021,5/14/2023,6/19/2021,40,113
3520,487,Pending,4/10/2018,10/1/2018,4/10/2018,31,59
3521,5097,Pending,7/24/2020,4/13/2022,7/24/2020,24,125
3522,1765,Shipped,6/13/2022,7/25/2018,6/13/2022,21,132
3523,889,Shipped,5/8/2021,9/28/2018,5/8/2021,25,30
3524,198,Cancelled,10/11/2019,3/17/2021,10/11/2019,10,65
3525,6161,Cancelled,11/23/2022,6/1/2021,11/23/2022,48,151
3526,4154,Pending,11/19/2018,4/19/2018,11/19/2018,25,183
3527,7266,Cancelled,6/4/2021,5/6/2023,6/4/2021,22,152
3528,6571,Cancelled,7/24/2021,1/9/2022,7/24/2021,35,129
3529,6228,Shipped,2/10/2018,8/20/2019,2/10/2018,11,127
3530,8634,Cancelled,1/21/2023,8/10/2019,1/21/2023,23,76
3531,819,Cancelled,5/12/2020,8/13/2022,5/12/2020,39,72
3532,1808,Cancelled,8/31/2019,2/23/2022,8/31/2019,2,147
3533,7689,Pending,3/13/2021,3/29/2021,3/13/2021,19,95
3534,8433,Shipped,4/5/2020,12/28/2023,4/5/2020,14,106
3535,2901,Pending,1/13/2020,6/9/2023,1/13/2020,23,110
3536,5803,Pending,6/13/2021,12/23/2020,6/13/2021,49,157
3537,706,Cancelled,9/28/2021,1/19/2021,9/28/2021,17,132
3538,327,Shipped,3/22/2020,11/4/2021,3/22/2020,28,133
3539,4678,Cancelled,8/3/2023,2/11/2023,8/3/2023,44,44
3540,5358,Pending,7/19/2022,9/30/2021,7/19/2022,3,62
3541,7700,Shipped,11/13/2018,3/6/2023,11/13/2018,13,85
3542,6123,Cancelled,5/3/2018,10/22/2019,5/3/2018,37,60
3543,2999,Pending,9/7/2021,9/19/2022,9/7/2021,7,50
3544,1986,Pending,7/24/2021,8/21/2020,7/24/2021,38,40
3545,4995,Cancelled,1/16/2019,8/29/2020,1/16/2019,27,134
3546,3978,Cancelled,2/20/2022,12/17/2023,2/20/2022,15,30
3547,3210,Cancelled,12/16/2019,6/29/2021,12/16/2019,46,190
3548,6262,Cancelled,2/8/2023,7/21/2020,2/8/2023,46,57
3549,5816,Cancelled,7/20/2021,10/25/2020,7/20/2021,49,5
3550,5509,Pending,3/15/2018,5/18/2019,3/15/2018,24,10
3551,9470,Cancelled,5/7/2018,11/29/2022,5/7/2018,32,149
3552,8733,Cancelled,12/6/2019,1/1/2018,12/6/2019,28,69
3553,3075,Pending,3/12/2022,4/9/2020,3/12/2022,3,99
3554,3643,Cancelled,11/9/2020,2/21/2019,11/9/2020,13,97
3555,7806,Cancelled,2/26/2018,7/4/2023,2/26/2018,11,69
3556,6124,Pending,3/29/2019,11/27/2020,3/29/2019,50,63
3557,3158,Cancelled,2/2/2020,6/15/2020,2/2/2020,15,143
3558,3915,Shipped,6/18/2023,1/19/2019,6/18/2023,10,65
3559,752,Cancelled,2/2/2019,9/29/2018,2/2/2019,5,38
3560,4975,Pending,10/4/2023,1/25/2022,10/4/2023,21,130
3561,3062,Cancelled,8/15/2022,6/15/2019,8/15/2022,24,54
3562,7531,Pending,10/20/2019,7/17/2019,10/20/2019,23,196
3563,3170,Shipped,3/2/2020,1/21/2019,3/2/2020,8,66
3564,120,Shipped,6/2/2020,6/25/2020,6/2/2020,48,100
3565,8988,Pending,11/10/2018,7/29/2020,11/10/2018,27,50
3566,1326,Shipped,12/28/2021,10/28/2019,12/28/2021,47,168
3567,2354,Pending,3/21/2021,11/20/2022,3/21/2021,20,113
3568,7410,Shipped,10/10/2019,10/6/2022,10/10/2019,38,78
3569,3889,Shipped,2/13/2022,5/11/2022,2/13/2022,30,170
3570,2636,Cancelled,7/11/2018,2/18/2021,7/11/2018,10,114
3571,8197,Pending,8/24/2022,7/16/2021,8/24/2022,28,22
3572,4593,Pending,8/26/2019,11/10/2020,8/26/2019,44,158
3573,7270,Cancelled,8/27/2021,2/11/2018,8/27/2021,38,70
3574,5257,Cancelled,1/11/2023,1/24/2023,1/11/2023,37,137
3575,8956,Cancelled,5/26/2019,12/3/2018,5/26/2019,20,177
3576,7034,Pending,9/15/2022,3/17/2021,9/15/2022,13,69
3577,2644,Pending,2/18/2021,7/8/2019,2/18/2021,35,138
3578,1329,Cancelled,3/13/2020,5/2/2023,3/13/2020,10,4
3579,2138,Shipped,5/2/2018,5/12/2023,5/2/2018,50,30
3580,4764,Cancelled,1/5/2018,3/15/2020,1/5/2018,31,38
3581,48,Shipped,6/21/2023,6/13/2019,6/21/2023,23,113
3582,1712,Cancelled,10/2/2020,5/6/2020,10/2/2020,31,22
3583,665,Shipped,10/5/2023,7/24/2021,10/5/2023,44,11
3584,989,Cancelled,2/25/2023,1/21/2021,2/25/2023,17,87
3585,1192,Shipped,11/1/2018,8/5/2021,11/1/2018,42,78
3586,167,Pending,4/28/2021,6/15/2023,4/28/2021,1,86
3587,9916,Pending,6/27/2020,9/12/2020,6/27/2020,30,64
3588,5187,Shipped,2/16/2022,1/27/2021,2/16/2022,24,75
3589,5098,Cancelled,4/22/2022,10/10/2023,4/22/2022,49,193
3590,8204,Shipped,11/13/2019,5/28/2022,11/13/2019,42,27
3591,5979,Pending,10/1/2020,4/28/2018,10/1/2020,13,82
3592,1817,Cancelled,8/7/2020,5/27/2019,8/7/2020,7,45
3593,8533,Shipped,2/2/2021,6/25/2018,2/2/2021,46,111
3594,1658,Pending,9/12/2021,6/12/2019,9/12/2021,3,133
3595,7581,Pending,8/28/2020,9/7/2023,8/28/2020,22,7
3596,7384,Shipped,9/18/2023,1/2/2019,9/18/2023,47,139
3597,1744,Cancelled,11/1/2023,10/14/2022,11/1/2023,13,62
3598,2287,Cancelled,8/28/2021,7/28/2020,8/28/2021,45,130
3599,1789,Cancelled,2/20/2022,4/17/2020,2/20/2022,43,139
3600,7127,Pending,2/10/2020,12/20/2022,2/10/2020,49,134
3601,2945,Shipped,3/17/2021,2/4/2018,3/17/2021,48,7
3602,5216,Shipped,10/31/2021,1/21/2021,10/31/2021,41,182
3603,8645,Cancelled,9/10/2022,10/10/2021,9/10/2022,26,52
3604,1700,Cancelled,5/18/2019,6/23/2023,5/18/2019,15,44
3605,8415,Pending,11/17/2023,8/30/2023,11/17/2023,37,154
3606,7971,Pending,6/13/2018,9/18/2023,6/13/2018,26,61
3607,3558,Cancelled,6/17/2019,7/17/2021,6/17/2019,47,147
3608,8158,Pending,11/23/2018,3/9/2019,11/23/2018,34,174
3609,9621,Pending,10/20/2022,10/27/2022,10/20/2022,46,150
3610,9549,Pending,9/20/2019,1/5/2019,9/20/2019,34,62
3611,1228,Cancelled,12/6/2023,7/12/2022,12/6/2023,9,172
3612,5332,Cancelled,11/11/2022,11/14/2021,11/11/2022,7,142
3613,8829,Pending,4/26/2020,9/22/2018,4/26/2020,31,196
3614,4442,Pending,5/12/2023,4/1/2021,5/12/2023,26,180
3615,5575,Shipped,3/30/2023,9/30/2022,3/30/2023,35,15
3616,7111,Cancelled,2/27/2019,2/3/2023,2/27/2019,5,33
3617,9516,Cancelled,2/25/2022,7/1/2019,2/25/2022,45,79
3618,2089,Cancelled,3/24/2019,5/4/2023,3/24/2019,12,133
3619,1304,Shipped,12/8/2018,7/21/2019,12/8/2018,5,175
3620,6604,Cancelled,4/13/2018,5/19/2021,4/13/2018,29,134
3621,8288,Cancelled,1/27/2022,3/11/2019,1/27/2022,49,181
3622,1425,Cancelled,9/11/2018,11/21/2023,9/11/2018,16,170
3623,7849,Cancelled,7/16/2018,1/23/2022,7/16/2018,49,197
3624,6389,Pending,10/14/2018,6/3/2020,10/14/2018,2,200
3625,8619,Pending,9/23/2018,7/26/2018,9/23/2018,29,189
3626,5082,Shipped,3/15/2018,7/25/2023,3/15/2018,21,94
3627,6695,Shipped,3/11/2020,4/7/2021,3/11/2020,6,194
3628,3979,Cancelled,3/12/2018,5/29/2020,3/12/2018,28,186
3629,4963,Cancelled,3/23/2018,7/31/2020,3/23/2018,41,179
3630,6803,Shipped,8/6/2022,3/20/2021,8/6/2022,29,56
3631,134,Cancelled,7/18/2023,9/13/2021,7/18/2023,35,110
3632,8932,Cancelled,8/9/2019,12/2/2019,8/9/2019,41,156
3633,5682,Shipped,1/26/2020,9/9/2021,1/26/2020,5,54
3634,1943,Pending,8/12/2023,2/14/2021,8/12/2023,44,25
3635,9244,Cancelled,9/21/2021,1/29/2023,9/21/2021,24,168
3636,788,Pending,3/1/2018,2/12/2021,3/1/2018,28,71
3637,6693,Pending,3/31/2018,12/6/2019,3/31/2018,12,186
3638,1889,Shipped,10/15/2018,7/17/2021,10/15/2018,23,99
3639,2447,Shipped,11/18/2018,3/2/2018,11/18/2018,1,164
3640,323,Pending,8/6/2023,2/14/2023,8/6/2023,12,163
3641,7044,Cancelled,6/22/2022,3/27/2023,6/22/2022,14,23
3642,1863,Shipped,10/29/2020,12/7/2023,10/29/2020,38,5
3643,4210,Shipped,4/23/2018,6/22/2020,4/23/2018,39,146
3644,6365,Pending,2/22/2022,4/12/2020,2/22/2022,22,150
3645,6998,Pending,3/22/2021,2/26/2022,3/22/2021,20,37
3646,7062,Pending,8/22/2018,9/11/2021,8/22/2018,39,2
3647,8617,Cancelled,3/11/2019,7/8/2020,3/11/2019,31,140
3648,9599,Pending,3/13/2018,1/12/2020,3/13/2018,9,10
3649,5917,Pending,1/20/2018,11/28/2019,1/20/2018,30,184
3650,967,Pending,12/10/2018,9/17/2020,12/10/2018,27,105
3651,6085,Pending,6/24/2020,12/24/2022,6/24/2020,7,51
3652,3579,Pending,2/25/2022,10/21/2018,2/25/2022,46,104
3653,6456,Shipped,12/4/2018,1/16/2018,12/4/2018,1,46
3654,1530,Shipped,1/6/2022,12/28/2019,1/6/2022,29,110
3655,9821,Pending,5/24/2019,4/4/2021,5/24/2019,29,6
3656,6166,Shipped,6/9/2020,3/8/2018,6/9/2020,29,102
3657,7698,Shipped,6/15/2021,4/16/2019,6/15/2021,44,90
3658,7059,Pending,9/18/2019,6/5/2018,9/18/2019,6,142
3659,8386,Shipped,4/8/2018,10/13/2022,4/8/2018,46,55
3660,5571,Pending,3/20/2023,8/25/2019,3/20/2023,26,156
3661,6290,Cancelled,1/29/2018,2/25/2018,1/29/2018,2,159
3662,1421,Cancelled,6/29/2022,5/16/2018,6/29/2022,42,91
3663,9436,Pending,1/11/2018,12/18/2018,1/11/2018,4,170
3664,6868,Cancelled,5/3/2018,11/13/2020,5/3/2018,31,83
3665,4111,Shipped,2/23/2018,12/31/2018,2/23/2018,23,98
3666,2599,Pending,6/29/2018,3/11/2022,6/29/2018,27,6
3667,4584,Pending,9/4/2019,11/8/2020,9/4/2019,30,163
3668,708,Cancelled,10/24/2019,10/7/2020,10/24/2019,41,44
3669,4996,Cancelled,12/13/2022,4/3/2019,12/13/2022,35,145
3670,5072,Cancelled,9/6/2023,2/17/2022,9/6/2023,33,35
3671,8270,Cancelled,6/6/2018,1/1/2019,6/6/2018,15,167
3672,6963,Pending,11/6/2018,11/27/2020,11/6/2018,7,28
3673,8223,Shipped,9/8/2023,6/23/2018,9/8/2023,29,76
3674,7488,Pending,2/6/2020,5/22/2022,2/6/2020,28,105
3675,6152,Pending,1/30/2019,3/1/2021,1/30/2019,41,78
3676,9879,Shipped,2/5/2022,12/24/2021,2/5/2022,22,128
3677,2534,Shipped,6/25/2021,3/30/2020,6/25/2021,17,81
3678,8462,Cancelled,5/20/2019,7/7/2022,5/20/2019,11,165
3679,7957,Shipped,5/15/2023,4/29/2022,5/15/2023,33,47
3680,6296,Cancelled,8/9/2019,12/24/2018,8/9/2019,27,45
3681,4241,Pending,5/2/2019,6/3/2019,5/2/2019,48,73
3682,5726,Cancelled,12/26/2020,9/3/2021,12/26/2020,40,55
3683,4511,Cancelled,2/18/2020,10/31/2018,2/18/2020,32,163
3684,8655,Pending,9/24/2021,6/16/2021,9/24/2021,3,28
3685,7084,Cancelled,1/13/2021,3/13/2019,1/13/2021,46,56
3686,6823,Cancelled,10/20/2019,4/9/2020,10/20/2019,27,42
3687,3071,Pending,1/10/2021,8/26/2022,1/10/2021,42,27
3688,1944,Cancelled,11/23/2022,12/1/2021,11/23/2022,12,56
3689,3452,Cancelled,6/16/2020,7/4/2021,6/16/2020,37,89
3690,626,Cancelled,1/10/2022,3/5/2021,1/10/2022,9,189
3691,7918,Cancelled,9/7/2019,5/8/2021,9/7/2019,9,158
3692,372,Cancelled,9/30/2023,4/9/2019,9/30/2023,12,122
3693,6819,Cancelled,10/3/2022,10/11/2018,10/3/2022,36,104
3694,6695,Shipped,10/9/2022,9/15/2021,10/9/2022,28,115
3695,8671,Shipped,5/11/2020,6/21/2023,5/11/2020,42,34
3696,6098,Cancelled,10/18/2023,9/26/2019,10/18/2023,35,11
3697,4839,Cancelled,7/9/2021,1/16/2022,7/9/2021,20,147
3698,1273,Cancelled,1/19/2020,11/27/2019,1/19/2020,22,166
3699,5827,Shipped,4/6/2018,12/3/2021,4/6/2018,30,60
3700,9555,Shipped,12/3/2022,8/19/2022,12/3/2022,43,25
3701,3961,Cancelled,8/31/2023,3/22/2022,8/31/2023,40,154
3702,5963,Pending,9/4/2023,11/23/2022,9/4/2023,20,35
3703,6204,Shipped,4/28/2018,4/12/2020,4/28/2018,16,101
3704,3141,Shipped,8/9/2023,1/20/2023,8/9/2023,48,198
3705,8632,Pending,11/27/2019,5/25/2022,11/27/2019,19,33
3706,4118,Pending,7/19/2019,5/29/2019,7/19/2019,14,171
3707,5211,Cancelled,9/8/2020,1/28/2018,9/8/2020,18,15
3708,2874,Pending,3/6/2020,9/28/2020,3/6/2020,41,54
3709,4858,Pending,1/19/2020,3/27/2019,1/19/2020,15,175
3710,3337,Shipped,7/17/2019,3/13/2019,7/17/2019,13,99
3711,3763,Cancelled,8/2/2023,9/11/2020,8/2/2023,32,54
3712,5985,Shipped,9/7/2021,12/21/2023,9/7/2021,45,99
3713,2610,Shipped,3/10/2023,2/25/2023,3/10/2023,3,64
3714,3904,Pending,6/1/2023,8/2/2022,6/1/2023,10,144
3715,1302,Cancelled,3/30/2019,9/24/2019,3/30/2019,18,79
3716,8707,Pending,4/28/2020,5/5/2021,4/28/2020,45,2
3717,8040,Pending,8/14/2022,5/27/2022,8/14/2022,13,76
3718,8320,Pending,2/6/2022,12/29/2020,2/6/2022,35,106
3719,9021,Cancelled,3/2/2019,11/17/2020,3/2/2019,39,150
3720,6075,Cancelled,11/30/2020,5/26/2018,11/30/2020,28,130
3721,8847,Cancelled,7/30/2019,3/26/2019,7/30/2019,25,52
3722,1876,Cancelled,4/21/2018,5/10/2022,4/21/2018,22,104
3723,6225,Pending,8/7/2021,9/26/2021,8/7/2021,19,20
3724,7079,Cancelled,5/15/2021,10/19/2019,5/15/2021,1,168
3725,994,Pending,2/25/2020,9/8/2018,2/25/2020,26,114
3726,4936,Pending,11/4/2023,9/7/2019,11/4/2023,2,194
3727,3905,Cancelled,8/16/2018,1/21/2019,8/16/2018,29,79
3728,9122,Cancelled,5/10/2021,1/18/2019,5/10/2021,19,154
3729,4856,Shipped,4/22/2023,4/12/2019,4/22/2023,30,22
3730,8459,Cancelled,11/21/2018,9/2/2021,11/21/2018,3,61
3731,8692,Shipped,1/24/2022,1/23/2018,1/24/2022,26,25
3732,7516,Cancelled,8/21/2018,4/5/2020,8/21/2018,45,49
3733,5497,Cancelled,2/12/2018,12/16/2020,2/12/2018,18,60
3734,5872,Shipped,10/6/2020,4/12/2022,10/6/2020,3,15
3735,5437,Shipped,3/4/2021,11/11/2018,3/4/2021,18,70
3736,3538,Shipped,11/19/2022,6/9/2020,11/19/2022,15,194
3737,3799,Pending,3/9/2023,12/17/2023,3/9/2023,30,92
3738,4451,Cancelled,8/27/2020,5/3/2022,8/27/2020,17,30
3739,4435,Shipped,11/24/2018,4/18/2019,11/24/2018,26,118
3740,3169,Cancelled,7/7/2023,11/20/2018,7/7/2023,28,148
3741,3862,Pending,6/6/2018,8/21/2020,6/6/2018,4,72
3742,9202,Pending,8/22/2023,2/24/2018,8/22/2023,11,132
3743,6457,Pending,10/21/2019,6/18/2020,10/21/2019,18,105
3744,6355,Shipped,7/28/2019,3/14/2018,7/28/2019,31,34
3745,3689,Pending,1/29/2022,10/24/2018,1/29/2022,50,154
3746,9564,Cancelled,1/25/2019,10/18/2023,1/25/2019,23,20
3747,5138,Shipped,5/6/2020,10/3/2023,5/6/2020,14,18
3748,4201,Cancelled,5/23/2022,5/4/2023,5/23/2022,13,165
3749,563,Pending,10/2/2018,11/20/2022,10/2/2018,25,146
3750,4670,Shipped,11/2/2023,6/3/2020,11/2/2023,11,36
3751,8166,Shipped,3/25/2023,4/13/2023,3/25/2023,5,70
3752,1591,Shipped,2/14/2022,1/18/2021,2/14/2022,27,40
3753,8170,Shipped,9/2/2021,12/18/2021,9/2/2021,28,200
3754,7446,Pending,11/22/2019,10/2/2019,11/22/2019,24,10
3755,8580,Shipped,6/19/2019,9/17/2018,6/19/2019,26,132
3756,672,Cancelled,8/20/2021,5/21/2019,8/20/2021,17,165
3757,6816,Shipped,4/10/2021,11/14/2021,4/10/2021,20,2
3758,9166,Cancelled,8/19/2019,1/30/2019,8/19/2019,23,159
3759,6894,Cancelled,1/9/2021,6/9/2021,1/9/2021,48,38
3760,6991,Shipped,12/30/2018,7/4/2019,12/30/2018,3,177
3761,9831,Pending,7/10/2019,7/5/2020,7/10/2019,50,183
3762,1916,Shipped,9/2/2023,10/10/2021,9/2/2023,4,70
3763,7092,Cancelled,10/28/2020,9/21/2023,10/28/2020,40,28
3764,3172,Cancelled,3/6/2021,2/1/2020,3/6/2021,21,143
3765,6327,Pending,9/26/2021,9/3/2018,9/26/2021,4,72
3766,6312,Cancelled,6/29/2018,6/26/2023,6/29/2018,45,185
3767,2288,Pending,12/20/2021,5/7/2020,12/20/2021,12,72
3768,5911,Shipped,2/17/2022,9/15/2019,2/17/2022,22,96
3769,9602,Shipped,9/15/2022,9/25/2019,9/15/2022,34,163
3770,3083,Pending,5/5/2023,7/8/2020,5/5/2023,47,35
3771,6814,Cancelled,10/11/2020,7/1/2021,10/11/2020,35,45
3772,7837,Pending,8/28/2022,1/2/2021,8/28/2022,6,84
3773,579,Shipped,9/12/2023,4/4/2019,9/12/2023,31,116
3774,6832,Shipped,11/14/2021,5/5/2022,11/14/2021,5,137
3775,6810,Pending,6/2/2018,10/14/2022,6/2/2018,34,200
3776,3712,Shipped,5/16/2020,11/22/2020,5/16/2020,43,54
3777,8732,Pending,12/10/2020,11/24/2022,12/10/2020,20,73
3778,3325,Shipped,11/16/2021,11/14/2020,11/16/2021,29,96
3779,6584,Cancelled,8/30/2018,4/22/2023,8/30/2018,37,117
3780,8974,Shipped,4/4/2020,9/26/2019,4/4/2020,46,150
3781,180,Cancelled,12/1/2022,12/28/2021,12/1/2022,37,29
3782,4074,Shipped,12/11/2022,11/11/2019,12/11/2022,3,123
3783,3071,Cancelled,11/15/2021,7/29/2022,11/15/2021,33,70
3784,2657,Shipped,7/12/2021,6/6/2019,7/12/2021,44,114
3785,93,Shipped,2/25/2020,4/20/2020,2/25/2020,2,159
3786,8254,Shipped,6/16/2020,8/14/2022,6/16/2020,3,142
3787,5814,Cancelled,4/17/2022,7/14/2018,4/17/2022,19,154
3788,8911,Cancelled,9/29/2021,4/16/2020,9/29/2021,12,175
3789,4546,Pending,7/5/2023,4/20/2019,7/5/2023,20,192
3790,3554,Cancelled,7/9/2018,8/27/2020,7/9/2018,28,123
3791,6246,Pending,10/7/2019,6/28/2018,10/7/2019,1,197
3792,2917,Shipped,12/8/2023,9/12/2022,12/8/2023,45,66
3793,2259,Shipped,2/14/2023,10/3/2021,2/14/2023,11,73
3794,4767,Cancelled,6/29/2021,7/30/2019,6/29/2021,38,65
3795,454,Cancelled,2/27/2023,8/8/2019,2/27/2023,10,11
3796,3347,Cancelled,7/28/2019,3/31/2022,7/28/2019,44,157
3797,879,Shipped,5/28/2021,7/22/2019,5/28/2021,42,159
3798,9271,Shipped,8/31/2021,3/14/2023,8/31/2021,12,49
3799,6813,Shipped,5/28/2023,2/12/2023,5/28/2023,9,195
3800,4944,Shipped,12/26/2023,3/21/2020,12/26/2023,32,37
3801,6706,Cancelled,6/16/2019,5/4/2022,6/16/2019,45,168
3802,2217,Shipped,8/18/2019,12/27/2022,8/18/2019,12,47
3803,1901,Pending,9/7/2019,9/8/2018,9/7/2019,15,15
3804,916,Cancelled,10/16/2020,11/29/2021,10/16/2020,38,156
3805,2953,Shipped,2/2/2019,11/29/2018,2/2/2019,34,59
3806,4,Cancelled,5/28/2022,5/2/2018,5/28/2022,46,146
3807,7282,Pending,10/25/2018,1/4/2019,10/25/2018,38,196
3808,8130,Pending,4/12/2023,12/17/2021,4/12/2023,46,106
3809,7421,Shipped,3/15/2020,5/9/2020,3/15/2020,7,167
3810,6451,Shipped,9/6/2023,1/29/2020,9/6/2023,22,119
3811,1498,Pending,2/12/2022,10/29/2018,2/12/2022,21,198
3812,6914,Cancelled,5/18/2023,9/7/2019,5/18/2023,43,193
3813,9532,Cancelled,11/9/2020,10/14/2022,11/9/2020,18,62
3814,3560,Pending,8/9/2019,11/20/2022,8/9/2019,22,42
3815,2897,Cancelled,1/6/2021,2/16/2022,1/6/2021,23,26
3816,3550,Pending,5/31/2021,11/6/2020,5/31/2021,19,58
3817,6553,Cancelled,11/13/2021,1/10/2018,11/13/2021,26,40
3818,9310,Cancelled,10/21/2023,3/10/2023,10/21/2023,46,79
3819,6066,Pending,4/11/2019,9/22/2019,4/11/2019,14,153
3820,4443,Shipped,4/28/2018,2/7/2021,4/28/2018,20,102
3821,9631,Cancelled,10/21/2020,5/31/2018,10/21/2020,9,8
3822,6419,Pending,3/1/2022,10/26/2019,3/1/2022,16,71
3823,9969,Pending,6/20/2021,7/8/2023,6/20/2021,8,65
3824,8876,Shipped,7/28/2022,10/14/2022,7/28/2022,23,156
3825,1706,Cancelled,9/22/2021,3/24/2022,9/22/2021,35,59
3826,7851,Shipped,11/30/2021,4/19/2023,11/30/2021,17,148
3827,3426,Cancelled,8/18/2020,7/25/2021,8/18/2020,20,128
3828,9807,Cancelled,3/18/2018,5/10/2019,3/18/2018,1,173
3829,407,Pending,9/24/2023,4/17/2018,9/24/2023,24,126
3830,1136,Cancelled,7/11/2023,9/27/2019,7/11/2023,32,56
3831,1073,Shipped,11/10/2021,8/10/2018,11/10/2021,21,169
3832,120,Shipped,12/3/2021,7/14/2020,12/3/2021,16,104
3833,9497,Shipped,2/25/2018,6/15/2020,2/25/2018,41,142
3834,3403,Cancelled,7/27/2023,3/4/2023,7/27/2023,18,184
3835,3285,Cancelled,6/12/2019,4/18/2021,6/12/2019,5,12
3836,9877,Cancelled,5/10/2022,7/6/2019,5/10/2022,16,30
3837,3103,Cancelled,3/26/2022,11/28/2018,3/26/2022,37,195
3838,4429,Shipped,3/11/2020,2/18/2022,3/11/2020,1,188
3839,3162,Shipped,7/8/2022,8/8/2020,7/8/2022,33,43
3840,8308,Cancelled,6/11/2020,4/27/2020,6/11/2020,18,36
3841,315,Shipped,12/3/2018,5/21/2021,12/3/2018,18,78
3842,6938,Cancelled,9/23/2021,12/1/2020,9/23/2021,6,37
3843,5101,Pending,4/1/2018,12/8/2019,4/1/2018,29,102
3844,7031,Pending,12/3/2018,12/17/2020,12/3/2018,6,76
3845,3745,Pending,12/9/2021,5/20/2023,12/9/2021,41,113
3846,5345,Pending,2/21/2018,8/3/2023,2/21/2018,10,25
3847,9697,Shipped,11/6/2021,3/19/2020,11/6/2021,16,192
3848,4327,Pending,4/7/2018,4/20/2021,4/7/2018,25,57
3849,114,Pending,1/24/2022,11/1/2023,1/24/2022,10,153
3850,7663,Cancelled,3/20/2018,1/17/2018,3/20/2018,8,73
3851,3279,Shipped,12/11/2018,5/19/2023,12/11/2018,19,75
3852,7591,Pending,12/27/2021,8/3/2023,12/27/2021,1,27
3853,5611,Cancelled,10/25/2022,8/26/2023,10/25/2022,30,53
3854,8944,Pending,5/31/2021,6/21/2018,5/31/2021,44,85
3855,7855,Shipped,1/1/2023,10/31/2022,1/1/2023,7,7
3856,3383,Pending,8/23/2022,9/12/2020,8/23/2022,50,154
3857,6680,Shipped,8/10/2021,4/4/2022,8/10/2021,21,60
3858,7097,Cancelled,9/16/2020,1/31/2019,9/16/2020,49,132
3859,1793,Pending,10/13/2021,6/7/2018,10/13/2021,8,187
3860,8032,Pending,5/17/2019,2/5/2022,5/17/2019,8,169
3861,6995,Cancelled,8/19/2020,4/11/2021,8/19/2020,42,140
3862,136,Pending,7/5/2023,5/9/2022,7/5/2023,43,191
3863,9337,Pending,10/28/2018,7/1/2018,10/28/2018,30,95
3864,8214,Pending,3/26/2019,8/8/2022,3/26/2019,30,73
3865,9420,Cancelled,5/9/2023,6/18/2023,5/9/2023,12,51
3866,8070,Cancelled,12/26/2023,2/9/2021,12/26/2023,31,136
3867,6204,Pending,3/8/2020,9/15/2021,3/8/2020,7,14
3868,1303,Pending,10/29/2018,8/4/2022,10/29/2018,21,129
3869,4404,Cancelled,6/21/2021,2/23/2020,6/21/2021,38,16
3870,6177,Pending,4/30/2021,7/14/2022,4/30/2021,37,9
3871,3483,Shipped,11/26/2021,8/9/2018,11/26/2021,50,123
3872,9991,Cancelled,8/11/2022,1/24/2018,8/11/2022,31,119
3873,2317,Cancelled,4/29/2021,3/13/2019,4/29/2021,18,2
3874,1844,Cancelled,7/24/2022,10/29/2019,7/24/2022,47,6
3875,7279,Pending,4/15/2021,4/5/2020,4/15/2021,4,118
3876,5576,Shipped,4/21/2021,10/21/2018,4/21/2021,2,151
3877,122,Pending,2/3/2021,10/17/2022,2/3/2021,5,118
